sentence	is_counterfactual
Griffin writes informatively about legal situations without GEE WHIZ!	0
"""The \\\\\tool\\\\\"""" that comes in the boxes to put the wine rack together doesn't help at all, have to use heavy duty tools."""""""	0
It would be great if they were less bright or if you could turn them off.	1
I must agree with Matt (previous reviewer) that this is a solidly made product; just wish it had the little stick-on rubber feet that most products like this have.	1
I most certainly would have clicked the buy button IMMEDIATELY if it had been.	1
My $15 JBuds J2 died after three years of use (many more hours of use) and thought after reading rave reviews, the Zippearz would be a good alternative.	0
Sizing aside, the print was as expected and they were very colorful, I just wish they would've fit.	1
yeah it was preddy gud, i kinda wish the description told me about the furry stuff that starts about a quarter of the way in just totally came out of left field and felt kinda like it was there just to be there one second our hero is a guy the next he's a 7 foot tall cat man and the rest of the book felt like it was just justifying that choice, now it's an interesting concept so it works.	0
One toy gets stuck in his brushes but doesn't stop him, the other does.	0
Not made for the tall and slender, would be perfect for a short stalky guy though!	0
I am 5'6' and a 150 lb and i got a size 2. just know they are not completely opaque so do not expect to wear these without a skirt on top (which is what i bought them for so they r perfect)	0
"""I have several silver ones that are closed completely without a \seam\"""", and the magnets are slightly rounded, which makes the grip better and pulling apart is easier and you don't have do worry have the connection spreading apart."""""""	0
Very slimming and fits exactly how I wanted them too.	0
"""In winter she smokes there and I couldn't go near kitchen without having a coughing fit and the smell \Yech\"""" (I'm a reformed smoker)."""""""	0
I thought it would be a little thicker, but nonetheless, it works great.	0
Only one thing is that boots won't fit on the lover shelve or floor you can only use the very top one for boots..	0
Or in the future if I should have cable move out to the country or satalite TV becomes a better option for me, and I just want to replicate the station from one TV to another, then this is the product for me.	0
beautiful jacked however i should have picked a bigger size.	1
As mentioned in earlier reviews, make sure that the TV or monitor you want to use this with specifically supports Component-VGA - if it doesn't, then you should save your money and look for an alternative solution.	1
I buy alot of things on Amazon and I normally never review, but since this product doesn't have any reviews I feel like I should write one.	0
We wanted something decorative as a 'front-drop' for a doorway that previously had only a curtain as a 'door'.	0
I don't think this would have appealed otherwise.	1
The pouch that they are in is very comfortable, portable, and it rolls up so its easy to store and doesn't take too much space.	0
Warm without over doing the bulk, this coat will give years of service.	0
What Alex doesn't bring to the table with brute strength, he makes up for with a razor sharp IQ.	0
At a higher speed, that would be a problem.	0
